Layer,Name,GEOID,Population,Longitude,Latitude,PCT-W_2016-2020,PCT-B_2016-2020,PCT-A_2016-2020,PCT-H_2016-2020,PCT-P_2016-2020,PCT-Q_2016-2020,POP_2015-2019,EDB_2015-2019,EDX_2015-2019,INC_2015-2019,HDX_2015-2019,DIV_2015-2019,DIS_2015-2019,SVI_2020,CZM_2016-2020,HTJ_2015-2019,EVR_2018,RBU_2015-2019,VAC_2015-2019,PMC_2021,LFA_2019,UNS_2015-2019
Census tract,Tract 5306,17031530600,2403,-87.61914580,41.67008820,0.548986486486487,94.4679054054054,0.0,1.18243243243243,0.0422297297297297,3.75844594594595,2403.0,95.2919020715631,0.768040396510152,35108.626721977,73.9,3.87016229712859,15.0228880565959,80.31,149.2,4.7568710359408,3.47,52.0231213872832,24.1987179487179,10.50623534,100.0,9.5297544735747
Census tract,Tract 5401.01,17031540101,4104,-87.59936890,41.65072030,0.734771272813463,93.1974401516947,0.0,6.06778857549182,0.0,0.0,4104.0,84.98687664042,0.609173558790715,16465.4887641696,98.3,3.07017543859649,8.33333333333333,87.5,219.4,7.27513227513227,3.07,33.8675958188153,18.4466019417476,10.47627507,100.0,6.57894736842105
Census tract,Tract 5401.02,17031540102,3255,-87.60544880,41.66733000,1.28325508607199,98.2472613458529,0.0,0.469483568075117,0.0,0.0,3255.0,83.4459459459459,0.627152095406064,16221.5241686816,99.2,3.31797235023042,7.95698924731183,80.12,172.2,6.20017714791851,4.13,35.1669941060904,15.4307116104869,10.48540986,100.0,8.87864823348694
Census tract,Tract 5501,17031550100,6465,-87.53597850,41.66318130,36.7709599027947,7.62454434993925,0.0,55.3462940461725,0.0,0.25820170109356,6465.0,81.6168327796235,0.796325893495687,62914.2263138046,72.9,1.99907019990702,6.4776073144274,88.59,145.8,3.3857315598549,3.68,43.732970027248,13.1606580329016,10.30609479,27.83,13.1101813110181
Census tract,Tract 5502,17031550200,2624,-87.56482700,41.65509740,37.2443072172906,4.97877267464299,0.0,57.7769201080664,0.0,0.0,2624.0,89.0929326655537,0.782006970629993,51151.9506643892,44.2,1.67682926829268,6.78353658536585,40.12,61.6,0.571973307912297,0.48,69.5652173913043,7.25022104332449,10.38693014,38.12,4.76371951219512
Census tract,Tract 5601,17031560100,1501,-87.74159100,41.81567650,10.5783866057839,16.9710806697108,6.77321156773212,65.296803652968,0.0,0.380517503805175,1501.0,71.6822429906542,0.76218820861678,65663.6012333903,85.2,2.64,6.88,67.99,39.2,8.70786516853933,,63.6363636363636,2.73224043715847,10.67748247,91.98,10.0
Census tract,Tract 5602,17031560200,1644,-87.74782730,41.81133090,1.98717948717949,61.4102564102564,0.0,34.5512820512821,0.0,2.05128205128205,1644.0,85.5686274509804,0.80132558519452,57759.1483395816,92.1,3.83211678832117,19.8296836982968,67.41,60.2,0.815660685154975,1.96,54.9019607843137,0.969305331179322,10.69627699,100.0,9.18491484184915
Census tract,Tract 5603,17031560300,3308,-87.74798700,41.80390750,21.6956802063185,2.19213410702772,0.805931656995487,73.4042553191489,0.0,1.90199871050935,3308.0,75.5686988171065,0.814709092972297,53864.2005368353,82.7,3.89963724304716,9.31076178960097,75.9,57.6,2.11693548387097,0.0,45.1327433628319,2.55402750491159,10.71242192,96.08,13.0592503022975
Census tract,Tract 5604,17031560400,1807,-87.74061440,41.80400620,24.390243902439,2.92682926829268,3.47560975609756,69.2073170731707,0.0,0.0,1807.0,60.3885135135135,0.805515036690531,64259.2137358859,90.9,1.49418926397344,6.36413945766464,83.09,59.4,7.57575757575758,,13.5593220338983,0.0,10.6938937,41.35,13.06032097399
Census tract,Tract 5607,17031560700,3764,-87.75752020,41.79646260,40.3446389496718,1.2308533916849,0.164113785557987,57.8774617067834,0.0,0.0,3764.0,80.7482135350988,0.820988728362155,64453.3246966437,80.6,2.4442082890542,6.37619553666312,83.31,70.4,5.05297473512632,0.45,35.6347438752784,5.61538461538462,10.73825699,0.0,13.7088204038257
Census tract,Tract 5608,17031560800,5858,-87.77216590,41.79620560,39.8263238549293,4.17163289630513,0.357568533969011,54.8952835007662,0.0,0.749191214030308,5858.0,85.4967548676985,0.735328238821118,75907.9928126178,60.1,3.10686241037897,12.0860361898259,64.41,92.4,4.42978322337417,0.0,46.4668094218415,4.88570147915733,10.76163507,19.72,10.8057357459884
Census tract,Tract 5609,17031560900,5381,-87.79165140,41.79577020,54.4819777316475,0.0188714851858841,0.773730892621249,43.7252311756935,0.0,0.660501981505945,5381.0,89.1293147861927,0.641564281528052,102180.858315402,30.7,1.43096078795763,8.25125441367776,28.89,67.8,2.66098988823842,0.0,31.1764705882353,4.71602434077079,10.78314603,49.02,3.60527782939974
Census tract,Tract 5610,17031561000,6301,-87.79150330,41.78850220,58.6764460743457,0.0,0.0,40.3900650108351,0.0,0.933488914819136,6301.0,89.4603903559127,0.629898269386156,109453.124692207,28.4,2.45992699571497,9.44294556419616,22.84,47.4,2.81086231538828,0.7,17.0731707317073,2.50812819321876,10.79347068,56.59,1.39660371369624
Census tract,Tract 5611,17031561100,5650,-87.77190990,41.78886980,49.0323715693174,0.175932441942294,0.703729767769177,50.0879662209711,0.0,0.0,5650.0,84.7636176772867,0.737325029983588,97165.7948046762,52.3,3.41592920353982,10.7433628318584,44.97,43.4,3.55437665782493,0.64,44.5859872611465,7.41650294695481,10.77100548,48.13,6.54867256637168
Census tract,Tract 5701,17031570100,1280,-87.71891320,41.81620030,13.598166539343,0.0,5.65317035905271,79.3735676088617,0.0,1.37509549274255,1280.0,63.7931034482759,0.796299913817868,59408.5611482065,85.0,0.625,4.6875,62.73,31.8,6.41975308641975,0.0,46.7213114754098,8.78378378378378,10.62699452,0.0,7.96875
Census tract,Tract 5702,17031570200,2236,-87.73071830,41.81437990,11.5896980461812,0.0,7.7708703374778,80.639431616341,0.0,0.0,2236.0,70.888733379986,0.807636259840154,62184.453958606,81.2,3.08586762075134,5.81395348837209,49.02,117.6,8.32,1.15,44.8275862068966,2.19092331768388,10.66120849,0.0,9.74955277280859
Census tract,Tract 5703,17031570300,5916,-87.73079090,41.80414490,13.972366148532,1.77892918825561,4.30051813471503,79.8100172711572,0.0,0.138169257340242,5916.0,70.871298405467,0.813712096007324,51581.5404955744,91.8,1.04800540906018,5.35835023664638,82.47,116.4,11.9709794437727,0.48,50.1607717041801,13.4937238493724,10.66801836,0.0,14.5368492224476
Census tract,Tract 5704,17031570400,1640,-87.71913050,41.80499210,16.2611275964392,0.059347181008902,3.38278931750742,80.2967359050445,0.0,0.0,1640.0,69.5970695970696,0.800602388038295,44902.2141573682,82.4,4.69512195121951,9.57317073170732,77.53,50.8,6.33397312859885,0.36,46.0144927536232,11.6949152542373,10.64203863,2.53,8.41463414634146
Census tract,Tract 5705,17031570500,2654,-87.73245530,41.79860150,18.7825390468562,0.0,2.28273928714457,78.9347216659992,0.0,0.0,2654.0,73.5463258785943,0.703287070854638,47662.1962332794,84.5,2.22305953278071,5.08666164280332,55.96,52.4,8.12324929971989,0.28,57.3863636363636,9.39086294416244,10.68039288,0.0,11.4544084400904
Census tract,Tract 5801,17031580100,2698,-87.69074630,41.82805490,6.72174239579422,6.9095005632745,36.875704093128,45.9631993991739,0.976342470897484,2.55351107773188,2698.0,75.8266818700114,0.784058048911583,46406.3089243328,82.8,1.3764880952381,5.72916666666667,82.95,64.0,5.69767441860465,1.0,57.2139303482587,12.4236252545825,10.54357973,27.14,14.4345238095238
Census tract,Tract 5802,17031580200,3288,-87.69934780,41.82677180,5.80396801895173,0.236896653834764,11.6967722830915,82.2031388806633,0.0,0.0592241634586911,3288.0,62.6267748478702,0.762668240850059,40326.2869185208,94.5,4.47080291970803,10.9489051094891,75.56,57.4,12.8233970753656,0.9,48.5393258426966,13.2682926829268,10.55733781,15.69,15.6934306569343
Census tract,Tract 5803,17031580300,2512,-87.70893400,41.82518760,5.30903328050713,0.316957210776545,13.2329635499208,79.7147385103011,0.0,1.42630744849445,2512.0,54.6365914786967,0.749577722245361,51031.0290822778,87.2,2.6671974522293,7.80254777070064,53.41,21.4,2.69503546099291,0.53,32.8042328042328,6.12516644474035,10.58319397,0.1,19.4665605095541
Census tract,Tract 5804,17031580400,4891,-87.70918450,41.81527530,9.09474572694661,0.147710487444608,13.2306393753957,77.5269044102131,0.0,0.0,4891.0,69.7211155378486,0.798116320175069,49913.0348055636,80.6,0.592925782048661,4.51850337354324,74.67,107.2,6.96161353285621,0.68,36.1527967257845,6.394640682095,10.60854575,13.17,14.9867102841955
Census tract,Tract 5805.01,17031580501,4993,-87.69949620,41.81998600,9.21397379912664,0.0218340611353711,10.2620087336245,80.0655021834061,0.0,0.436681222707423,4993.0,65.91796875,0.76431459629021,41919.4817986202,94.5,1.12157019827759,5.72801922691768,92.03,98.4,17.7020708082832,0.74,44.5270988310308,9.10746812386156,10.57313808,0.0,24.4542359303024
Census tract,Tract 5805.02,17031580502,5358,-87.69931020,41.81456170,6.55608214849921,0.335703001579779,8.62954186413902,83.3925750394945,0.0,1.08609794628752,5358.0,67.9428571428571,0.779764541988207,40246.7332460791,89.9,1.66106756252333,7.78275475923852,88.3,66.0,10.2393617021277,0.84,56.8019093078759,6.11735330836454,10.57215233,0.0,18.7196715192236
Census tract,Tract 5806,17031580600,5179,-87.69203140,41.81739780,12.555958217864,2.57940737582605,8.42037945001066,76.4442549562993,0.0,0.0,5179.0,66.1175710594315,0.809284239333676,48457.7329576965,90.8,0.791658621355474,5.25197914655339,90.32,94.8,9.85820391627279,0.53,46.2765957446809,12.2630331753555,10.55267342,12.6,15.3311450086889
Census tract,Tract 5807,17031580700,5908,-87.68684590,41.81749350,8.41152815013405,3.90415549597855,8.51206434316354,77.3458445040214,0.0,1.82640750670241,5908.0,62.2469347020245,0.769709183673469,49853.6347301404,93.2,3.61261872455902,12.0590230664858,83.19,83.0,9.84455958549223,0.33,34.7176079734219,14.3174250832408,10.54281397,23.9,18.0800542740841
Census tract,Tract 5808,17031580800,2261,-87.68664360,41.81021970,1.17860380779692,0.0,1.22393472348141,97.5974614687217,0.0,0.0,2261.0,58.0505415162455,0.73600620638857,48792.9190975842,96.7,1.0172490048651,4.15745245466608,64.03,44.0,23.1448763250883,0.56,36.9747899159664,9.2948717948718,10.55387123,91.11,26.4042459088899
Census tract,Tract 5905,17031590500,1865,-87.68047570,41.82489830,19.7205803331542,3.22407307898979,31.9183234819989,42.6114991939817,0.0,2.25685115529285,1865.0,78.7407407407407,0.813291772712974,71333.1262894031,75.6,8.57908847184987,15.656836461126,73.03,74.2,2.91858678955453,0.0,34.9442379182156,7.92079207920792,10.50695616,0.0,9.70509383378016
Census tract,Tract 5906,17031590600,3419,-87.67292440,41.82683320,24.0281690140845,0.0,22.112676056338,52.6197183098592,0.0,1.23943661971831,3419.0,75.5803156917363,0.794316395681414,48827.9227134586,75.0,8.04328751096812,12.1965486984498,59.36,56.4,4.69283276450512,0.19,49.3383742911153,9.91544965411222,10.48721479,0.0,10.2954080140392
Census tract,Tract 5907,17031590700,3276,-87.66278880,41.82605390,10.0195822454308,0.946475195822454,18.4399477806788,70.4308093994778,0.0,0.163185378590078,3276.0,71.4072600696171,0.816088927192058,51212.4114554449,88.2,2.83882783882784,7.44810744810745,59.45,68.4,12.3,0.53,56.3829787234042,4.30622009569378,10.45803205,0.09,15.0793650793651
Census tract,Tract 6004,17031600400,4188,-87.64393210,41.84171830,31.8254817987152,6.26338329764454,58.0032119914347,3.90792291220557,0.0,0.0,4188.0,81.4884894355093,0.805448532353357,40080.2008917678,78.0,2.76981852913085,10.9837631327603,76.78,51.8,7.19156850588965,0.11,57.0781426953567,5.67251461988304,10.38609781,0.0,11.3180515759312
Census tract,Tract 6006,17031600600,3144,-87.65546770,41.84225940,20.9472981987992,0.0,47.2648432288192,31.7878585723816,0.0,0.0,3144.0,64.1492265696087,0.723203459303635,39957.1578783913,80.2,1.39949109414758,9.47837150127226,74.62,49.2,1.45852324521422,0.0,41.8060200668896,4.69157254561251,10.41125726,5.9,16.8575063613231
Census tract,Tract 6007,17031600700,2835,-87.66054300,41.84078160,32.3402727925341,0.0,42.7494615936827,24.1206030150754,0.0,0.789662598707825,2835.0,83.620288506282,0.749548037190083,48044.0538609996,68.5,1.09347442680776,9.24162257495591,70.34,43.0,3.3210332103321,0.37,47.8743068391867,7.66609880749574,10.43391918,0.52,5.67901234567901
Census tract,Tract 6009,17031600900,3549,-87.65314320,41.83651290,41.3901601830664,7.58009153318078,34.9828375286041,15.1887871853547,0.0,0.85812356979405,3549.0,89.409984871407,0.788633207696886,61296.6349741565,41.6,3.49394195548042,8.87573964497041,62.84,66.8,1.53203342618384,0.52,41.5015641293014,12.3321123321123,10.41226712,0.0,10.5945336714567
Census tract,Tract 6103,17031610300,5837,-87.67510210,41.81617770,3.32586593141479,4.6699982767534,5.08357745993452,85.955540237808,0.0,0.965018094089264,5837.0,60.5855161787365,0.752531251533123,34663.1261563034,95.6,4.54000342641768,10.3649134829536,95.89,226.0,11.7990654205607,1.73,48.1751824817518,9.84728804634018,10.50630575,1.2,23.4880931985609
Census tract,Tract 6104,17031610400,1951,-87.66744910,41.81039840,2.86975717439294,2.04194260485651,0.0,95.0883002207506,0.0,0.0,1951.0,55.9825327510917,0.753676124045622,43232.6477517247,95.7,5.38185545873911,11.2762685802153,82.77,51.2,5.38720538720539,1.61,42.1658986175115,19.8380566801619,10.50230055,0.0,23.0650948231676
Census tract,Tract 6108,17031610800,1611,-87.63840840,41.81270780,66.470971950424,0.0,3.00065231572081,23.8747553816047,0.0,6.65362035225049,1611.0,92.0975609756098,0.806531051012181,56350.517979547,60.1,5.89695841092489,11.9180633147114,45.97,28.2,0.874125874125874,0.36,46.9750889679715,10.9034267912773,10.40449288,3.49,2.29671011793917
Census tract,Tract 6110,17031611000,823,-87.64993810,41.80477140,,,,,,,823.0,67.3511293634497,0.697292908933121,21187.7947603097,95.8,4.73876063183475,18.1044957472661,90.84,80.4,0.0,1.51,63.8190954773869,29.7650130548303,10.45707671,54.45,14.7023086269745
Census tract,Tract 6111,17031611100,2552,-87.65758170,41.80505890,,,,,,,2552.0,80.7807807807808,0.732816110060912,29980.0666385678,94.0,0.822884012539185,8.30721003134796,90.84,59.2,6.54685494223363,0.97,53.6964980544747,18.4293193717277,10.47961315,19.09,23.9811912225705
Census tract,Tract 6112,17031611200,2340,-87.66244140,41.80499390,8.14056939501779,14.9021352313167,0.622775800711744,75.9786476868327,0.0,0.355871886120996,2340.0,75.2373995617239,0.66974692599868,29487.8945850618,92.0,3.30188679245283,9.04802744425386,94.74,137.4,6.29820051413882,0.69,51.6351118760757,12.682379349046,10.48602877,7.51,11.8782161234991
Census tract,Tract 6113,17031611300,2650,-87.66730390,41.80493620,7.30932203389831,2.64830508474576,0.0,90.0423728813559,0.0,0.0,2650.0,61.969111969112,0.749448903922849,28215.0358259944,94.1,4.9811320754717,10.9433962264151,96.77,113.0,0.0,0.89,45.7777777777778,18.3636363636364,10.50085945,0.0,18.4905660377358
Census tract,Tract 6114,17031611400,2846,-87.67216610,41.80489290,2.35013623978202,0.919618528610354,0.0,95.8446866485014,0.0,0.885558583106267,2846.0,64.8026315789474,0.768897530645971,38590.9561436589,93.4,3.19747013352073,8.01124385101897,93.59,101.6,9.61325966850829,0.33,38.971807628524,25.2066115702479,10.51518329,0.0,28.6718200983837
Census tract,Tract 6115,17031611500,3210,-87.67865790,41.80544670,5.67010309278351,10.8569587628866,0.257731958762887,83.215206185567,0.0,0.0,3210.0,71.6293597084852,0.728920595875979,36992.4576853967,97.2,2.07920792079208,5.77557755775578,98.85,88.0,9.85477178423237,1.11,51.5905947441217,14.4631765749778,10.54127644,0.0,33.6963696369637
Census tract,Tract 6116,17031611600,1589,-87.67674260,41.79759550,0.260586319218241,55.5048859934854,0.456026058631922,42.4755700325733,0.0,1.30293159609121,1589.0,76.1950286806883,0.736254892059083,27453.442001819,93.6,1.95091252359975,9.06230333543109,82.98,53.8,1.81159420289855,0.65,48.0392156862745,10.8239095315024,10.55388493,31.39,24.2290748898678
Census tract,Tract 6117,17031611700,2012,-87.67197620,41.79759910,0.0,31.8390219052471,0.0,68.1609780947529,0.0,0.0,2012.0,74.0869565217391,0.689209748935893,25928.1329222032,97.5,3.72763419483101,6.01391650099404,86.9498800107409,86.0,4.8494983277592,0.71,68.8095238095238,18.8602442333786,10.52906986,24.78,16.5009940357853
Census tract,Tract 6118,17031611800,2246,-87.66711380,41.79764770,0.0,63.5068980863373,0.489541611036938,36.0035603026257,0.0,0.0,2246.0,80.5663520266519,0.741914806829439,43351.447902571,85.3,3.16117542297418,9.66162065894924,62.83,,0.895522388059702,0.78,23.5408560311284,21.8203033838973,10.51203781,19.24,10.4630454140695
Census tract,Tract 6119,17031611900,1639,-87.65955520,41.79853750,2.39482200647249,63.4304207119741,0.0,34.1747572815534,0.0,0.0,1639.0,73.5169491525424,0.635102040816326,25994.9580070543,97.4,1.46430750457596,7.07748627211715,81.87,157.4,2.78745644599303,2.13,65.6914893617021,23.0563002680965,10.49858575,75.65,11.836485661989
Census tract,Tract 6120,17031612000,1347,-87.65253600,41.79784660,3.94957983193277,89.327731092437,0.588235294117647,6.1344537815126,0.0,0.0,1347.0,80.5460750853242,0.800400325264277,40287.0404401162,95.7,2.89532293986637,7.72086117297698,77.59,74.2,6.71140939597315,0.78,38.671875,30.5900621118012,10.47719068,100.0,7.79510022271715
Census tract,Tract 6121,17031612100,1022,-87.64768080,41.79791280,0.0,83.5835835835836,0.0,16.4164164164164,0.0,0.0,1022.0,72.1393034825871,0.693387158785083,28443.0896869939,95.8,6.45792563600783,15.4598825831703,90.71,51.4,3.7037037037037,1.77,66.8141592920354,37.0967741935484,10.45968685,100.0,9.8825831702544
Census tract,Tract 6201,17031620100,4785,-87.71802570,41.79801750,8.42894969108561,0.0,5.09708737864078,86.4739629302736,0.0,0.0,4785.0,75.6556825823806,0.775558100791337,69322.0094500765,82.9,2.90491118077325,6.49947753396029,57.15,110.6,7.1900826446281,0.0,29.6819787985866,2.96712109061748,10.64205041,0.09,12.7899686520376
Census tract,Tract 6202,17031620200,2138,-87.72923390,41.79552150,33.9556004036327,0.0,2.72452068617558,63.3198789101917,0.0,0.0,2138.0,73.314606741573,0.800424681076079,61926.7000598949,70.1,2.80636108512629,8.18521983161834,49.31,110.0,5.44412607449857,0.44,55.9471365638767,9.11458333333333,10.68589973,35.45,5.33208606173994
Census tract,Tract 6203,17031620300,7810,-87.73044380,41.78950250,17.8229991805518,1.25648729855231,1.50232177000819,79.240644632614,0.177547118273696,0.0,7810.0,65.0393700787401,0.788064404432133,59165.6572683511,91.8,4.0460947503201,7.83610755441741,93.98,100.6,8.62068965517241,0.51,51.0135135135135,4.29042904290429,10.69459425,47.71,12.9577464788732
Census tract,Tract 6204,17031620400,4393,-87.71816820,41.78963820,7.76616172391722,0.704075101344143,2.5176018775336,88.7134627693621,0.0,0.29869852784297,4393.0,72.6502027276078,0.790254513615985,73999.7653896493,65.8,1.22922831777828,8.19485545185522,81.08,86.0,3.79338175948346,0.0,38.3064516129032,9.75965040058267,10.66663589,0.0,8.1493284771227
Census tract,Tract 6301,17031630100,883,-87.68166880,41.79927140,,,,,,,883.0,81.1111111111111,0.754096485458549,32282.8802768473,89.0,3.05775764439411,9.39977349943375,86.2959734116951,43.8,4.39189189189189,0.54,56.989247311828,19.3460490463215,10.55322192,29.49,15.7417893544734
Census tract,Tract 6302,17031630200,1825,-87.69404530,41.80274540,,,,,,,1825.0,70.7024029574861,0.801131366575435,39694.1004015173,89.3,2.42157402311502,6.43918547055586,84.99,83.0,5.73913043478261,0.0,62.2448979591837,4.80132450331126,10.58799151,65.41,10.4017611447441
