Address,City,State,Zip,cxy_lon,cxy_lat,cxy_state_id,cxy_county_id,cxy_tract_id,cxy_block_id,Date Sampled,1st Draw,2-3 Minute,5 Minute,sequential
100030 S OAKLEY AVE,Chicago,IL,,NA,NA,NA,NA,NA,NA,2019-10-16T00:00:00Z,3,10,9.6,FALSE
10030 S ARTESIAN AVE,Chicago,IL,,-87.68312647099998,41.71129050800005,17,31,720400,1014,2019-02-23T00:00:00Z,9.1999999999999993,4.3,2.5,FALSE
10030 S ARTESIAN AVE,Chicago,IL,,-87.68312647099998,41.71129050800005,17,31,720400,1014,2019-05-03T00:00:00Z,1.1000000000000001,2.9,1.3,FALSE
10030 S ARTESIAN AVE,Chicago,IL,,-87.68312647099998,41.71129050800005,17,31,720400,1014,2019-05-05T00:00:00Z,1.2,2.6,< 1,FALSE
10030 S AVENUE L,Chicago,IL,,-87.53656404799995,41.71327336100006,17,31,520200,3022,2021-11-30T09:00:00Z,3.6,16,4.5999999999999996,FALSE
10030 S AVENUE M,Chicago,IL,,-87.53776644999994,41.71325828300007,17,31,520200,3021,2020-05-23T00:00:00Z,3.9,2.5,1.7,FALSE
10030 S BELL AVE,Chicago,IL,,-87.67821771099995,41.711307187000045,17,31,720300,3010,2018-04-23T00:00:00Z,1.7,3.4,1.6,FALSE
10030 S BELL AVE,Chicago,IL,,-87.67821771099995,41.711307187000045,17,31,720300,3010,2019-03-06T00:00:00Z,1.4,1.9,< 1,FALSE
10030 S BELL AVE,Chicago,IL,,-87.67821771099995,41.711307187000045,17,31,720300,3010,2019-04-28T00:00:00Z,23,4.3,<1,FALSE
10030 S BELL AVE,Chicago,IL,,-87.67821771099995,41.711307187000045,17,31,720300,3010,2019-08-23T00:00:00Z,4,5.8,2.6,FALSE
10030 S BELL AVE,Chicago,IL,,-87.67821771099995,41.711307187000045,17,31,720300,3010,2019-09-26T00:00:00Z,2.2999999999999998,5,3.6,FALSE
10030 S BELL AVE,Chicago,IL,,-87.67821771099995,41.711307187000045,17,31,720300,3010,2020-11-07T00:00:00Z,1.8,1.8,< 1,FALSE
10030 S CALHOUN AVE,Chicago,IL,,-87.56223837499994,41.71298189500004,17,31,510200,3007,2016-06-06T07:00:00Z,4.0999999999999996,5.0999999999999996,9.8000000000000007,FALSE
10030 S CALIFORNIA AVE,Chicago,IL,,-87.69172760199996,41.71098497700007,17,31,821900,2013,2019-02-17T00:00:00Z,4.5,8,2,FALSE
10030 S CALIFORNIA AVE,Chicago,IL,,-87.69172760199996,41.71098497700007,17,31,821900,2013,2019-03-02T00:00:00Z,5.6,4,1.1000000000000001,FALSE
10030 S CALIFORNIA AVE,Chicago,IL,,-87.69172760199996,41.71098497700007,17,31,821900,2013,2019-05-07T00:00:00Z,2.9,7,< 1,FALSE
10030 S CALUMET AVE,Chicago,IL,,-87.61518733599996,41.712174117000075,17,31,490800,3018,2019-07-16T00:00:00Z,4.7,6.1,2.6,FALSE
10030 S CALUMET AVE,Chicago,IL,,-87.61518733599996,41.712174117000075,17,31,490800,3018,2019-08-02T00:00:00Z,5.0999999999999996,20,6.9,FALSE
10030 S CALUMET AVE,Chicago,IL,,-87.61518733599996,41.712174117000075,17,31,490800,3018,2019-08-29T00:00:00Z,12,7.1,4.4000000000000004,FALSE
10030 S CALUMET AVE,Chicago,IL,,-87.61518733599996,41.712174117000075,17,31,490800,3018,2020-10-13T00:00:00Z,2.7,4.5,2.6,FALSE
10030 S CALUMET AVE,Chicago,IL,,-87.61518733599996,41.712174117000075,17,31,490800,3018,2022-04-13T07:00:00Z,7,0.9,<0.5,FALSE
10030 S CAMPBELL AVE,Chicago,IL,,-87.68433775399996,41.71127820000004,17,31,720400,1012,2019-03-10T00:00:00Z,< 1,< 1,< 1,FALSE
10030 S CARPENTER ST,Chicago,IL,,-87.64911621999994,41.711730199000044,17,31,730600,2011,2018-12-19T00:00:00Z,2,2.2000000000000002,1,FALSE
10030 S CARPENTER ST,Chicago,IL,,-87.64911621999994,41.711730199000044,17,31,730600,2011,2019-08-02T00:00:00Z,13,29,7.5,FALSE
10030 S CARPENTER ST,Chicago,IL,,-87.64911621999994,41.711730199000044,17,31,730600,2011,2020-07-26T00:00:00Z,85.0,11.0,4.7,FALSE
10030 S CARPENTER ST,Chicago,IL,,-87.64911621999994,41.711730199000044,17,31,730600,2011,2020-09-29T00:00:00Z,2.4,11,2.7,FALSE
10030 S CARPENTER ST,Chicago,IL,,-87.64911621999994,41.711730199000044,17,31,730600,2011,2020-12-09T00:00:00Z,2.2000000000000002,3.3,1.2,FALSE
10030 S CARPENTER ST,Chicago,IL,,-87.64911621999994,41.711730199000044,17,31,730600,2011,2020-12-22T00:00:00Z,4.9000000000000004,5,1.5,FALSE
10030 S CARPENTER ST,Chicago,IL,,-87.64911621999994,41.711730199000044,17,31,730600,2011,2021-01-14T00:00:00Z,2.5,4.5999999999999996,1.2,FALSE
10030 S CARPENTER ST,Chicago,IL,,-87.64911621999994,41.711730199000044,17,31,730600,2011,2021-12-16T07:00:00Z,2.7,4.0999999999999996,1.3,FALSE
10030 S CHARLES ST,Chicago,IL,,-87.66041255299996,41.710889861000055,17,31,720200,2011,2019-05-14T00:00:00Z,< 1,< 1,< 1,FALSE
10030 S CHARLES ST,Chicago,IL,,-87.66041255299996,41.710889861000055,17,31,720200,2011,2022-04-04T09:27:00Z,15,22,5.7,FALSE
10030 S CRANDON AVE,Chicago,IL,,-87.56706805899995,41.71260035300003,17,31,510300,4027,2019-03-28T00:00:00Z,3.2,3.7,1.2,FALSE
10030 S CRANDON AVE,Chicago,IL,,-87.56706805899995,41.71260035300003,17,31,510300,4027,2019-08-15T00:00:00Z,2.1,4.5999999999999996,1.5,FALSE
10030 S CRANDON AVE,Chicago,IL,,-87.56706805899995,41.71260035300003,17,31,510300,4027,2019-10-24T00:00:00Z,2.2999999999999998,4.0999999999999996,1.5,FALSE
10030 S DAMEN AVE,Chicago,IL,,-87.67217066499995,41.71141812500008,17,31,720300,1023,2016-07-04T00:00:00Z,1.6,5.5,1.5,FALSE
10030 S DAMEN AVE,Chicago,IL,,-87.67217066499995,41.71141812500008,17,31,720300,1023,2016-07-08T00:00:00Z,2.5,4.8,1.9,FALSE
10030 S DAMEN AVE,Chicago,IL,,-87.67217066499995,41.71141812500008,17,31,720300,1023,2016-07-30T00:00:00Z,1.7,2.5,1.4,FALSE
10030 S DAMEN AVE,Chicago,IL,,-87.67217066499995,41.71141812500008,17,31,720300,1023,2019-09-03T00:00:00Z,1,1.9,1,FALSE
10030 S DR MARTIN LUTHER KING JR DR,Chicago,IL,,-87.61397822299995,41.71200408200008,17,31,490800,3019,2018-12-07T00:00:00Z,1.7,3.6,< 1,FALSE
10030 S DR MARTIN LUTHER KING JR DR,Chicago,IL,,-87.61397822299995,41.71200408200008,17,31,490800,3019,2019-08-22T00:00:00Z,2.4,1.7,1.5,FALSE
10030 S EMERALD AVE,Chicago,IL,,-87.64182712399997,41.71182038100005,17,31,730500,3007,2019-05-16T00:00:00Z,1.7,2.5,2.2999999999999998,FALSE
10030 S EXCHANGE AVE,Chicago,IL,,-87.55239904799998,41.71303334800007,17,31,510100,2025,2018-06-18T00:00:00Z,5.2,3,2.8,FALSE
10030 S FAIRFIELD AVE,Chicago,IL,,-87.69048798099999,41.711180874000036,17,31,720400,2004,2016-10-19T00:00:00Z,2.4,2.2999999999999998,1.7,FALSE
10030 S FAIRFIELD AVE,Chicago,IL,,-87.69048798099999,41.711180874000036,17,31,720400,2004,2019-02-13T00:00:00Z,3.9,7.7,< 1,FALSE
10030 S FAIRFIELD AVE,Chicago,IL,,-87.69048798099999,41.711180874000036,17,31,720400,2004,2019-03-11T00:00:00Z,1.9,5.5,< 1,FALSE
10030 S FOREST AVE,Chicago,IL,,-87.61640230999996,41.712162369000055,17,31,490800,3017,2019-05-10T00:00:00Z,5.2,12,2.1,FALSE
10030 S GREEN ST,Chicago,IL,,-87.64425174799999,41.71177788800003,17,31,730600,3013,2019-08-07T00:00:00Z,1.1000000000000001,1.4,< 1,FALSE
10030 S HAMILTON AVE,Chicago,IL,,-87.67579691999998,41.711352188000035,17,31,720300,3008,2016-09-29T00:00:00Z,2.9,3,2.7,FALSE
10030 S HAMILTON AVE,Chicago,IL,,-87.67579691999998,41.711352188000035,17,31,720300,3008,2019-02-16T00:00:00Z,1.3,1.6,1.2,FALSE
10030 S HOXIE AVE,Chicago,IL,,-87.56105396499999,41.712993469000025,17,31,510200,3005,2022-01-07T11:30:00Z,3.2,3.5,3.8,FALSE
10030 S HOYNE AVE,Chicago,IL,,-87.67458706999997,41.711370429000056,17,31,720300,3007,2016-10-02T00:00:00Z,1.3,2.2999999999999998,< 1,FALSE
10030 S HOYNE AVE,Chicago,IL,,-87.67458706999997,41.711370429000056,17,31,720300,3007,2018-10-25T00:00:00Z,1.4,1.6,1.4,FALSE
10030 S HOYNE AVE,Chicago,IL,,-87.67458706999997,41.711370429000056,17,31,720300,3007,2019-02-25T00:00:00Z,1.6,5.0999999999999996,1.1000000000000001,FALSE
10030 S HOYNE AVE,Chicago,IL,,-87.67458706999997,41.711370429000056,17,31,720300,3007,2019-08-07T00:00:00Z,2.5,2.7,2.2000000000000002,FALSE
10030 S HOYNE AVE,Chicago,IL,,-87.67458706999997,41.711370429000056,17,31,720300,3007,2021-04-11T00:00:00Z,1.1000000000000001,< 1,< 1,FALSE
10030 S LA SALLE ST,Chicago,IL,,-87.62730649199995,41.71200055500003,17,31,490700,1009,2019-10-22T00:00:00Z,< 1,< 1,< 1,FALSE
10030 S LAFAYETTE AVE,Chicago,IL,,-87.62491249199996,41.71202755500008,17,31,490700,1013,2021-06-14T00:00:00Z,6.3,1.5,1.1000000000000001,FALSE
10030 S LASALLE ST,Chicago,IL,,-87.62730649199995,41.71200055500003,17,31,490700,1009,2021-10-19T00:00:00Z,7.4,12,11,FALSE
10030 S LEAVITT ST,Chicago,IL,,-87.67700372399997,41.711331648000055,17,31,720300,3009,2019-03-22T00:00:00Z,1.2,4.2,1,FALSE
10030 S LONGWOOD DR,Chicago,IL,,-87.66911999999996,41.71121350300007,17,31,720200,3025,2018-11-11T00:00:00Z,6.2,14,8.8000000000000007,FALSE
10030 S LONGWOOD DR,Chicago,IL,,-87.66911999999996,41.71121350300007,17,31,720200,3025,2019-07-29T00:00:00Z,6.5,6.8,14,FALSE
10030 S LOWE AVE,Chicago,IL,,-87.63939723599998,41.71185366900005,17,31,730500,3004,2020-04-20T00:00:00Z,< 1,1.9,< 1,FALSE
10030 S M,Chicago,IL,,-87.53776644999994,41.71325828300007,17,31,520200,3021,2021-10-06T15:25:00Z,57,2.5,2.2000000000000002,FALSE
10030 S MALTA ST,Chicago,IL,,-87.65881918499997,41.71087018800006,17,31,720200,2008,2020-01-30T00:00:00Z,2.6,4.0999999999999996,< 1,FALSE
10030 S MAPLEWOOD AVE,Chicago,IL,,-87.68555231999994,41.71118549700003,17,31,720400,1016,2019-08-27T00:00:00Z,6.4,13,2.5,FALSE
10030 S MAPLEWOOD AVE,Chicago,IL,,-87.68555231999994,41.71118549700003,17,31,720400,1016,2019-09-18T00:00:00Z,1.9,1.6,1.1000000000000001,FALSE
10030 S MERRILL AVE,Chicago,IL,,-87.57069445899998,41.71254653400007,17,31,510300,4018,2019-04-09T00:00:00Z,10,1.5,< 1,FALSE
10030 S MORGAN ST,Chicago,IL,,-87.64789764699998,41.71174218200008,17,31,730600,2032,2018-03-30T00:00:00Z,1.6,5.6,1.3,FALSE
10030 S OAKLEY AVE,Chicago,IL,,-87.67942366899996,41.711289194000074,17,31,720300,3011,2016-07-03T00:00:00Z,2.1,2.2000000000000002,2.1,FALSE
10030 S OAKLEY AVE,Chicago,IL,,-87.67942366899996,41.711289194000074,17,31,720300,3011,2016-07-06T00:00:00Z,2.6,1.1000000000000001,< 1,FALSE
10030 S OAKLEY AVE,Chicago,IL,,-87.67942366899996,41.711289194000074,17,31,720300,3011,2018-11-04T00:00:00Z,5.6,2.1,1.3,FALSE
10030 S OAKLEY AVE,Chicago,IL,,-87.67942366899996,41.711289194000074,17,31,720300,3011,2019-03-07T00:00:00Z,< 1,1.5,3.5,FALSE
10030 S OAKLEY AVE,Chicago,IL,,-87.67942366899996,41.711289194000074,17,31,720300,3011,2019-08-25T00:00:00Z,3.8,2.7,2.4,FALSE
10030 S OGLESBY AVE,Chicago,IL,,-87.56586211299998,41.71261834400008,17,31,510300,4030,2019-10-22T00:00:00Z,1.6,2.1,1,FALSE
10030 S PAXTON AVE,Chicago,IL,,-87.56948659899996,41.71257079600008,17,31,510300,4024,2021-09-16T07:00:00Z,6.7,8.4,7.5,FALSE
10030 S PEORIA ST,Chicago,IL,,-87.64546780099994,41.71176637000008,17,31,730600,3011,2019-06-24T00:00:00Z,1.9,2.2999999999999998,1.6,FALSE
10030 S PEORIA ST,Chicago,IL,,-87.64546780099994,41.71176637000008,17,31,730600,3011,2019-08-14T00:00:00Z,2.1,3.2,2,FALSE
10030 S PEORIA ST,Chicago,IL,,-87.64546780099994,41.71176637000008,17,31,730600,3011,2019-10-15T00:00:00Z,6.3,7.7,2.6,FALSE
10030 S PEORIA ST,Chicago,IL,,-87.64546780099994,41.71176637000008,17,31,730600,3011,2020-03-10T00:00:00Z,5.5,< 1,< 1,FALSE
10030 S PEORIA ST,Chicago,IL,,-87.64546780099994,41.71176637000008,17,31,730600,3011,2021-08-19T08:00:00Z,3.5,8.1999999999999993,4.5,FALSE
10030 S PERRY AVE,Chicago,IL,,-87.62610067799994,41.712018552000075,17,31,490700,1011,2018-12-14T00:00:00Z,1,1.6,< 1,FALSE
10030 S PERRY AVE,Chicago,IL,,-87.62610067799994,41.712018552000075,17,31,490700,1011,2022-04-21T16:00:00Z,1.7,3.2,1.8,FALSE
10030 S PRAIRIE AVE,Chicago,IL,,-87.61761724099995,41.712141615000064,17,31,490800,3015,2021-09-24T07:00:00Z,2.1,2.2000000000000002,7.7,FALSE
10030 S PROSPECT AVE,Chicago,IL,,-87.66262119999999,41.71130362200006,17,31,720200,2006,2018-12-20T00:00:00Z,< 1,< 1,1.3,FALSE
10030 S PROSPECT AVE,Chicago,IL,,-87.66262119999999,41.71130362200006,17,31,720200,2006,2019-10-07T00:00:00Z,8.1,2.2000000000000002,5,FALSE
10030 S PROSPECT AVE,Chicago,IL,,-87.66262119999999,41.71130362200006,17,31,720200,2006,2020-01-21T00:00:00Z,5.7,5.9,2.1,FALSE
10030 S PROSPECT AVE,Chicago,IL,,-87.66262119999999,41.71130362200006,17,31,720200,2006,2021-06-10T00:00:00Z,1.8,4.7,4.3,FALSE
10030 S PROSPECT AVE,Chicago,IL,,-87.66262119999999,41.71130362200006,17,31,720200,2006,2021-09-13T16:30:00Z,1.5,2.5,2.4,FALSE
10030 S RHODES AVE,Chicago,IL,,-87.61032274399997,41.71225861400006,17,31,490800,2000,2019-06-16T00:00:00Z,4.5999999999999996,5,4.3,FALSE
10030 S RHODES AVE,Chicago,IL,,-87.61032274399997,41.71225861400006,17,31,490800,2000,2019-12-07T00:00:00Z,2.1,4.4000000000000004,1.3,FALSE
10030 S RHODES AVE,Chicago,IL,,-87.61032274399997,41.71225861400006,17,31,490800,2000,2020-02-01T00:00:00Z,1.6,2.2999999999999998,3.1,FALSE
10030 S SAINT LAWRENCE AVE,Chicago,IL,,-87.60909807999997,41.71189181900007,17,31,490800,1002,2019-07-23T00:00:00Z,4.0999999999999996,8.6,3.2,FALSE
10030 S SAINT LAWRENCE AVE,Chicago,IL,,-87.60909807999997,41.71189181900007,17,31,490800,1002,2019-11-25T00:00:00Z,3.2,11,1.3,FALSE
10030 S SAINT LAWRENCE AVE,Chicago,IL,,-87.60909807999997,41.71189181900007,17,31,490800,1002,2019-12-16T00:00:00Z,4.9000000000000004,14,4.4000000000000004,FALSE
10030 S SAINT LAWRENCE AVE,Chicago,IL,,-87.60909807999997,41.71189181900007,17,31,490800,1002,2020-03-08T00:00:00Z,1.1000000000000001,< 1,< 1,FALSE
10030 S SANGAMON ST,Chicago,IL,,-87.64668280099994,41.71175737000004,17,31,730600,3009,2020-09-17T00:00:00Z,1.4,2.8,2.7,FALSE
10030 S SANGAMON ST,Chicago,IL,,-87.64668280099994,41.71175737000004,17,31,730600,3009,2021-07-27T07:00:00Z,2.2000000000000002,2.8,1.3,FALSE
10030 S SEELEY AVE,Chicago,IL,,-87.67337972999997,41.711391020000065,17,31,720300,1022,2017-03-26T00:00:00Z,7.4,3.1,1.9,FALSE
10030 S SEELEY AVE,Chicago,IL,,-87.67337972999997,41.711391020000065,17,31,720300,1022,2019-10-28T00:00:00Z,4.9000000000000004,4.5999999999999996,5.7,FALSE
10030 S STATE ST,Chicago,IL,,-87.62368707499996,41.71165782000003,17,31,490700,1015,2019-10-31T00:00:00Z,1.1000000000000001,< 1,< 1,FALSE
10030 S WALLACE ST,Chicago,IL,,-87.63818567199996,41.71186518900004,17,31,730500,3002,2019-04-08T00:00:00Z,1.3,2.6,< 1,FALSE
10030 S WASHTENAW AVE,Chicago,IL,,-87.68925074799995,41.71119006200007,17,31,720400,2005,2016-06-23T00:00:00Z,4,4.7,11,FALSE
10030 S WASHTENAW AVE,Chicago,IL,,-87.68925074799995,41.71119006200007,17,31,720400,2005,2016-06-23T05:11:00Z,4,4.7,11,FALSE
10030 S WENTWORTH AVE,Chicago,IL,,-87.62851272999995,41.71199154400006,17,31,490700,3009,2021-06-22T00:00:00Z,1.5,1.1000000000000001,< 1,FALSE
10030 S WINCHESTER AVE,Chicago,IL,,-87.67063696699995,41.71120918200006,17,31,720200,3026,2018-11-21T00:00:00Z,6,6.4,3,FALSE
10030 S WINCHESTER AVE,Chicago,IL,,-87.67063696699995,41.71120918200006,17,31,720200,3026,2020-01-31T00:00:00Z,7.3,7.6,2.2000000000000002,FALSE
10030 S WINCHESTER AVE,Chicago,IL,,-87.67063696699995,41.71120918200006,17,31,720200,3026,2020-02-04T00:00:00Z,2.6,5.3,1.3,FALSE
10030 S WOOD ST,Chicago,IL,,-87.66731916599997,41.71125484100003,17,31,720200,3033,2019-05-06T00:00:00Z,4.5999999999999996,9,3.2,FALSE
10030 S WOOD ST,Chicago,IL,,-87.66731916599997,41.71125484100003,17,31,720200,3033,2021-03-24T00:00:00Z,2.2000000000000002,1.5,1.4,FALSE
10130 S ARTESIAN AVE,Chicago,IL,,-87.68306873599994,41.70943797600006,17,31,720400,1010,2016-07-11T00:00:00Z,1.5,4.0999999999999996,1.4,FALSE
10130 S ARTESIAN AVE,Chicago,IL,,-87.68306873599994,41.70943797600006,17,31,720400,1010,2018-12-13T00:00:00Z,3.7,7.8,2.2000000000000002,FALSE
10130 S ARTESIAN AVE,Chicago,IL,,-87.68306873599994,41.70943797600006,17,31,720400,1010,2019-03-19T00:00:00Z,2,5.6,< 1,FALSE
10130 S ARTESIAN AVE,Chicago,IL,,-87.68306873599994,41.70943797600006,17,31,720400,1010,2019-05-08T00:00:00Z,2.7,9.6,1.4,FALSE
10130 S ARTESIAN AVE,Chicago,IL,,-87.68306873599994,41.70943797600006,17,31,720400,1010,2019-05-19T00:00:00Z,3,4.4000000000000004,1.8,FALSE
10130 S ARTESIAN AVE,Chicago,IL,,-87.68306873599994,41.70943797600006,17,31,720400,1010,2019-09-02T00:00:00Z,1.9,4.5999999999999996,1.7,FALSE
10130 S AVENUE L,Chicago,IL,,-87.53656404599997,41.71135011600006,17,31,520200,2006,2020-08-30T00:00:00Z,1.7,1.6,1.2,FALSE
10130 S BELL AVE,Chicago,IL,,-87.67856421099998,41.70948025600006,17,31,720300,3018,2018-11-13T00:00:00Z,< 1,< 1,< 1,FALSE
10130 S BELL AVE,Chicago,IL,,-87.67856421099998,41.70948025600006,17,31,720300,3018,2019-03-30T00:00:00Z,2.7,1.7,1.2,FALSE
10130 S BELL AVE,Chicago,IL,,-87.67856421099998,41.70948025600006,17,31,720300,3018,2019-10-09T00:00:00Z,1.1000000000000001,1.5,1.1000000000000001,FALSE
10130 S BELL AVE,Chicago,IL,,-87.67856421099998,41.70948025600006,17,31,720300,3018,2021-04-18T00:00:00Z,3.3,13,2.6,FALSE
10130 S BEVERLY AVE,Chicago,IL,,-87.65733415199998,41.70932216500006,17,31,730600,1006,2016-07-11T00:00:00Z,3.8,12,5.7,FALSE
10130 S BEVERLY AVE,Chicago,IL,,-87.65733415199998,41.70932216500006,17,31,730600,1006,2018-11-27T00:00:00Z,< 1,< 1,< 1,FALSE
10130 S CALHOUN AVE,Chicago,IL,,-87.56221496299997,41.71116647400004,17,31,510200,3014,2020-01-21T00:00:00Z,1.9,4.5999999999999996,< 1,FALSE
10130 S CALIFORNIA AVE,Chicago,IL,,-87.69166144699994,41.708934095000075,17,31,821900,3010,2019-03-24T00:00:00Z,1.8,2.6,< 1,FALSE
10130 S CALIFORNIA AVE,Chicago,IL,,-87.69166144699994,41.708934095000075,17,31,821900,3010,2019-12-10T00:00:00Z,1.5,1.2,< 1,FALSE
10130 S CARPENTER ST,Chicago,IL,,-87.64906764299997,41.709915128000034,17,31,730600,2029,2019-09-15T00:00:00Z,1.7,4.2,9.1999999999999993,FALSE
10130 S CARPENTER ST,Chicago,IL,,-87.64906764299997,41.709915128000034,17,31,730600,2029,2021-08-18T05:45:00Z,1.8,6.3,2,FALSE
10130 S CARPENTER ST,Chicago,IL,,-87.64906764299997,41.709915128000034,17,31,730600,2029,2021-09-04T10:50:00Z,1.2,1.5,1.4,FALSE
10130 S CRANDON AVE,Chicago,IL,,-87.56704824999997,41.711100749000025,17,31,510300,4038,2019-03-19T00:00:00Z,1.2,7.2,1.5,FALSE
10130 S DR MARTIN LUTHER KING JR DR,Chicago,IL,,-87.61392280899997,41.71038036900006,17,31,490800,4000,2019-08-09T00:00:00Z,3.7,14,2.2000000000000002,FALSE
10130 S DR MARTIN LUTHER KING JR DR,Chicago,IL,,-87.61392280899997,41.71038036900006,17,31,490800,4000,2019-10-31T00:00:00Z,23,3.1,1.1000000000000001,FALSE
10130 S DR MARTIN LUTHER KING JR DR,Chicago,IL,,-87.61392280899997,41.71038036900006,17,31,490800,4000,2020-01-14T00:00:00Z,4.7,8.3000000000000007,1.1000000000000001,FALSE
10130 S EBERHART,Chicago,IL,,-87.61148813299997,41.71041643400008,17,31,490800,2004,2019-06-19T00:00:00Z,16,9,2.2999999999999998,FALSE
10130 S EBERHART AVE,Chicago,IL,,-87.61148813299997,41.71041643400008,17,31,490800,2004,2018-06-16T00:00:00Z,1.8,1.1000000000000001,1.1000000000000001,FALSE
10130 S EBERHART AVE,Chicago,IL,,-87.61148813299997,41.71041643400008,17,31,490800,2004,2021-10-09T09:00:00Z,1.9,2.8,1.8,FALSE
10130 S EMERALD AVE,Chicago,IL,,-87.64177685099997,41.709999485000026,17,31,730500,3010,2016-07-11T00:00:00Z,1.5,1.2,1.2,FALSE
10130 S EMERALD AVE,Chicago,IL,,-87.64177685099997,41.709999485000026,17,31,730500,3010,2019-05-09T00:00:00Z,1.3,2,1.1000000000000001,FALSE
10130 S FAIRFIELD AVE,Chicago,IL,,-87.69042466999997,41.709362879000025,17,31,720400,2009,2019-02-18T00:00:00Z,9.5,9.5,4,FALSE
10130 S FOREST AVE,Chicago,IL,,-87.61635723999996,41.71034161500006,17,31,490800,4002,2019-04-28T00:00:00Z,5.8,2.9,1.4,FALSE
10130 S FOREST AVE,Chicago,IL,,-87.61635723999996,41.71034161500006,17,31,490800,4002,2019-12-19T00:00:00Z,1.3,< 1,< 1,FALSE
10130 S GREEN ST,Chicago,IL,,-87.64419335099996,41.70996351600007,17,31,730600,3018,2019-07-26T00:00:00Z,3.6,5.5,4,FALSE
10130 S HOXIE AVE,Chicago,IL,,-87.56102691699994,41.711181675000034,17,31,510200,3016,2019-02-21T00:00:00Z,1.8,1.6,1.1000000000000001,FALSE
10130 S HOYNE AVE,Chicago,IL,,-87.67538265999997,41.70953424600003,17,31,720300,3022,2018-06-25T00:00:00Z,1.4,2.6,3.7,FALSE
10130 S INDIANA AVE,Chicago,IL,,-87.61878802999996,41.710299561000056,17,31,490800,5000,2016-05-17T00:00:00Z,1.9,1.5,1.4,FALSE
10130 S INDIANA AVE,Chicago,IL,,-87.61878802999996,41.710299561000056,17,31,490800,5000,2018-03-09T00:00:00Z,3.4,< 1,< 1,FALSE
10130 S INDIANA AVE,Chicago,IL,,-87.61878802999996,41.710299561000056,17,31,490800,5000,2019-10-27T00:00:00Z,3.8,14,1.7,FALSE
10130 S INDIANA AVE,Chicago,IL,,-87.61878802999996,41.710299561000056,17,31,490800,5000,2019-12-01T00:00:00Z,3.2,1.8,1.6,FALSE
10130 S L,Chicago,IL,,-87.53656404599997,41.71135011600006,17,31,520200,2006,2021-08-21T04:00:00Z,4,8.9,7.3,FALSE
10130 S LA SALLE ST,Chicago,IL,,-87.62726512699999,41.71018239500006,17,31,490700,2006,2021-08-13T07:00:00Z,130,3.4,2.5,FALSE
10130 S LAFAYETTE AVE,Chicago,IL,,-87.62487562699994,41.71020936200006,17,31,490700,2002,2019-02-25T00:00:00Z,4.0999999999999996,11,1.8,FALSE
10130 S LASALLE ST,Chicago,IL,,-87.62726512699999,41.71018239500006,17,31,490700,2006,2021-08-13T00:00:00Z,130,3.4,2.5,FALSE
10130 S LEAVITT ST,Chicago,IL,,-87.67695502899994,41.70950752600004,17,31,720300,3020,2021-02-02T00:00:00Z,< 1,1.2,1.3,FALSE
10130 S LEAVITT ST,Chicago,IL,,-87.67695502899994,41.70950752600004,17,31,720300,3020,2021-09-26T05:02:00Z,3.5,2.7,2.6,FALSE
10130 S LEAVITT ST,Chicago,IL,,-87.67695502899994,41.70950752600004,17,31,720300,3020,2022-04-03T10:00:00Z,4.8,3.9,4,FALSE
10130 S LONGWOOD DR DR,Chicago,IL,,-87.66990247199999,41.70940051500003,17,31,720200,3030,2019-03-15T00:00:00Z,6,4.9000000000000004,5.8,FALSE
10130 S LUELLA AVE,Chicago,IL,,-87.56825489899995,41.71108017200004,17,31,510300,4040,2019-10-08T00:00:00Z,13,14,13,FALSE
10130 S LUELLA AVE,Chicago,IL,,-87.56825489899995,41.71108017200004,17,31,510300,4040,2021-08-05T07:00:00Z,5.8,10,2.6,FALSE
10130 S MAPLEWOOD AVE,Chicago,IL,,-87.68549322499996,41.70902888300003,17,31,720400,1016,2019-06-29T00:00:00Z,2.2999999999999998,2.8,< 1,FALSE
10130 S MAY ST,Chicago,IL,,-87.65150363999999,41.70979538700004,17,31,730600,2025,2019-03-17T00:00:00Z,2.1,6.6,1.1000000000000001,FALSE
10130 S MORGAN ST,Chicago,IL,,-87.64785279799997,41.70993037100004,17,31,730600,2033,2017-01-25T00:00:00Z,6.2,7.3,2.2000000000000002,FALSE
10130 S MORGAN ST,Chicago,IL,,-87.64785279799997,41.70993037100004,17,31,730600,2033,2021-09-14T10:00:00Z,3.8,4.5,3.9,FALSE
10130 S NORMAL AVE,Chicago,IL,,-87.63570043399994,41.709810392000065,17,31,730500,2025,2021-07-27T04:30:00Z,1.7,2,1.4,FALSE
10130 S OAKLEY AVE,Chicago,IL,,-87.68017880599996,41.70945301800003,17,31,720300,3016,2019-08-24T00:00:00Z,1.2,1.7,8.6999999999999993,FALSE
10130 S OGLESBY AVE,Chicago,IL,,-87.56583843399994,41.71111888000007,17,31,510300,4031,2019-12-10T00:00:00Z,3.4,2,1.7,FALSE
10130 S PEORIA ST,Chicago,IL,,-87.64541812199997,41.70994843600005,17,31,730600,3020,2019-08-09T00:00:00Z,4.5,2.1,< 1,FALSE
10130 S PEORIA ST,Chicago,IL,,-87.64541812199997,41.70994843600005,17,31,730600,3020,2020-03-02T00:00:00Z,5.0999999999999996,6,7.3,FALSE
