blockGroup,totalPopulation_MOE,femaleUnder5_MOE,female5to9_MOE,maleUnder5_MOE,male5to9_MOE,totalUnder5_MOE,totalUnder10_MOE,totalPopulationBG,pAllChildrenUnder5BG,pAllChildrenUnder10BG,totalChildrenUnder5BG,totalChildrenUnder10BG,pAllChildrenUnder5BG_MOE,pAllChildrenUnder5BG_MOE2,pAllChildrenUnder10BG_MOE,pAllChildrenUnder10BG_MOE2
171059610002,242,64,19,44,36,77.6659513557904,87.68694315575154,1592,0.10050251256281408,0.14761306532663315,160,234.99999999999997,0.04633132523917077,0.051121317570536236,0.05030192509414963,0.0594749648513322
171079529001,209,24,19,54,33,59.09314681077663,70.2993598832877,1012,0.09782608695652174,0.15810276679841898,99,160,0.054786010294691705,0.06178872554439039,0.06131364037726411,0.07675691554315944
171079529002,188,13,26,11,13,17.029386365926403,33.689761055846034,771,0.038910505836575876,0.11413748378728923,30,88,0.019945750033280012,0.02403900255452188,0.03368652193355245,0.05180667868076027
171079529003,353,66,72,41,28,77.69813382572325,109.5673308974897,1426,0.08415147265077139,0.1570827489481066,120,224,0.05034743267902779,0.058333114120572044,0.06626937438850522,0.08611468102509913
171079529004,152,18,13,12,12,21.633307652783937,27.94637722496424,557,0.026929982046678635,0.04129263913824058,15,23.000000000000004,0.0381373691084533,0.03952812465712023,0.048891274555035384,0.0514228448880767
171079530001,102,11,7,20,21,22.825424421026653,31.796226191169293,644,0.06987577639751552,0.13509316770186336,44.99999999999999,87,0.03367099802835743,0.03713092432733212,0.0444957824201831,0.05380999866888956
171079530002,113,13,6,10,23,16.401219466856727,28.879058156387302,662,0.04682779456193353,0.09969788519637462,31,66,0.023450395299105288,0.02603277893880766,0.04016764799108437,0.046825836248984135
171079530003,288,53,50,40,62,66.40030120413611,103.69667304209909,1023,0.093841642228739,0.18866080156402737,96,193,0.059287634061342645,0.07007799558737045,0.08633630451300424,0.11443722809264117
171079531001,292,8,23,12,21,14.422205101855956,34.322004603461025,1254,0.003189792663476874,0.03987240829346093,4,50,0.011476951403766188,0.011524920590218072,0.02574716152552849,0.028901896501355388
171079531002,203,27,37,23,20,35.4682957019364,55.018178813915675,745,0.040268456375838924,0.087248322147651,29.999999999999996,65,0.04632676634478921,0.048856523191508495,0.06991866267666123,0.07758219759407724
171079531003,171,12,12,34,31,36.05551275463989,49.040799340956916,742,0.03773584905660377,0.06334231805929919,28,46.99999999999999,0.04780779534095565,0.049364408175412954,0.06446047856157831,0.06768561420179725
171079531004,219,12,50,35,21,37,65.6505902486794,1095,0.045662100456621,0.13789954337899543,50,151,0.03253244407407648,0.03500231579312658,0.05323472462835858,0.06599423180390845
171079532001,232,35,33,15,16,38.07886552931954,52.86775955154521,770,0.05584415584415584,0.10649350649350649,43,82,0.04650268541420811,0.05223708388384322,0.06070076491734689,0.07578688040820633
171079532002,204,12,27,23,39,25.942243542145693,54.064775963653084,543,0.03867403314917127,0.13996316758747698,21,76,0.0455128415624964,0.04993625740063011,0.08454935315439496,0.11259886686570211
171079532003,267,39,26,63,17,74.09453421137081,80.34301463101818,1249,0.1377101681345076,0.1721377101681345,171.99999999999997,215,0.05150346208380227,0.0662257534499416,0.0527609811428719,0.07410745299622602
171079532004,189,26,6,46,23,52.839379254491625,57.9396237474839,769,0.15474642392717816,0.20806241872561768,119,160,0.05722615863957654,0.07853528819808833,0.05533368493255441,0.0910585216913217
171079533001,133,12,12,12,30,16.97056274847714,36.49657518178932,385,0,0.07272727272727272,0,28,0.04407938376227828,0.04407938376227828,0.09140637079589968,0.09806911874743175
171079533002,223,23,40,35,30,41.88078318274385,65.22269543648132,869,0.05293440736478711,0.11622554660529344,46,101,0.04624026710073609,0.050071995295811876,0.06887437603221967,0.08076380364517956
171079533003,217,12,16,45,10,46.57252408878007,50.24937810560445,713,0.051893408134642355,0.07012622720897616,37,50,0.06338096427894077,0.06720137750054184,0.06716659147646147,0.07363679942403341
171079533004,315,37,40,12,12,38.897300677553446,57.0701322935211,1106,0.027124773960216998,0.06148282097649186,30,68,0.03431036560827462,0.036007847990938584,0.04853840745005423,0.054490754614566365
171079534001,142,27,17,37,9,45.803929962395145,49.678969393496885,707,0.11456859971711457,0.14002828854314003,81,99,0.06056206557584133,0.0687515189854208,0.06439335355630671,0.0756867112669745
171079534002,300,25,21,25,37,35.35533905932738,55.31726674375732,1778,0.0343082114735658,0.07874015748031496,61,140,0.019023640506895256,0.020710359968644742,0.028132724885285138,0.03383004625654946
171079534003,231,35,13,18,29,39.35733730830886,50.586559479766954,1203,0.03657522859517872,0.06483790523690773,44,78,0.03195326442584874,0.033461336516568366,0.04016496433605567,0.04385473625959219
171079535001,329,15,16,19,27,24.20743687382041,39.63584236521283,3361,0.015471585837548348,0.03391847664385599,52,113.99999999999999,0.00704142462322768,0.007359954623290382,0.011315835162143085,0.012251348032360967
171079535002,228,8,42,16,16,17.88854381999832,48.373546489791295,998,0.02404809619238477,0.10521042084168336,24,105,0.01706166233034268,0.018747463269911713,0.04209105070323018,0.05410286277853885
