blockNum,medianAge,meanAge,nBlocks,minAge,maxAge,pOld
170311508003005,100,88.85714285714286,7,16,104,0.8571428571428571
170311508003006,101,93.83333333333333,12,15,112,0.9166666666666666
170311508003007,97,94.61111111111111,18,64,112,1
170311508003008,100,101.58823529411765,17,97,107,1
170311508003009,102,97.6,15,63,108,1
170311508003010,106,105.35714285714286,14,100,109,1
170311508003011,99,100.42857142857143,7,97,112,1
170311508003012,101,100.94444444444444,18,95,112,1
170311508003013,100,93.29411764705883,17,32,112,0.9411764705882353
170311508003014,97.5,86.44444444444444,18,36,99,0.9444444444444444
170311508003015,101,98.6470588235294,17,61,104,1
170311508003016,100,100,1,100,100,1
170311508003017,98,92.08333333333333,12,53,106,1
170311508004000,104,105.22222222222223,18,97,117,1
170311508004001,105,103.8125,16,92,115,1
170311508004002,105,101.3,20,48,112,1
170311508004003,104,107.05263157894737,19,94,130,1
170311508004004,104,103.11764705882354,17,61,115,1
170311508004005,106,88.82352941176471,17,16,112,0.9411764705882353
170311508004006,104,98.05263157894737,19,48,110,1
170311508004007,104,102.15789473684211,19,59,115,1
170311508004008,104,92.33333333333333,18,32,112,0.8888888888888888
170311508004009,97,95.63157894736842,19,56,107,1
170311508004010,97.5,96.22222222222223,18,52,114,1
170311508004011,104,104.94736842105263,19,104,112,1
170311508005000,111,102.54545454545455,11,66,114,1
170311508005001,44,44,2,16,72,0.5
170311508005002,107,106.33333333333333,18,94,117,1
170311508005003,101.5,102.5,18,93,111,1
170311508005004,103.5,98.75,20,34,117,0.95
170311508005005,104.5,103.45,20,61,126,1
170311508005006,107,97.11111111111111,18,16,122,0.9444444444444444
170311508005007,102,103.55,20,100,110,1
170311508005008,110,97.38095238095238,21,15,124,0.9047619047619048
170311508005009,104.5,102.125,16,67,117,1
170311508005010,105,96.27777777777777,18,34,124,0.9444444444444444
170311508005011,108,100.6,20,44,122,1
170311510011000,97,92.25,60,50,111,1
170311510011001,98,95.30666666666667,75,55,122,1
170311510011002,94.5,91.01515151515152,66,52,115,1
170311510011003,96,85.7,40,53,121,1
170311510011004,84.5,85.1470588235294,34,67,107,1
170311510011005,95,97.2,15,65,122,1
170311510011006,94,76.13333333333334,15,16,117,0.8
170311510011007,96,94.2,15,55,109,1
170311510011008,96,94.625,16,50,112,1
170311510012000,94,94.6470588235294,17,68,114,1
170311510012001,96,96.375,16,65,109,1
170311510012002,95,91.94444444444444,18,66,99,1
170311510012003,106,100.5,18,73,117,1
170311510012004,16,16,1,16,16,0
170311510012005,96,88.36842105263158,19,44,104,1
170311510012006,96,92.6470588235294,17,65,98,1
170311510012007,95,90.63157894736842,19,69,98,1
170311510012008,64,59.666666666666664,9,32,98,0.7777777777777778
170311510021000,91.5,80.7,10,60,94,1
170311510021001,92,84.11111111111111,9,66,94,1
170311510021002,102,101.73684210526316,19,98,104,1
170311510021003,102,101.5,20,92,102,1
170311510021004,107,106.78947368421052,19,101,127,1
170311510021005,105,90.86666666666666,15,44,122,1
170311510021007,98,99.33333333333333,15,52,122,1
170311510021008,110,108,19,96,110,1
170311510021009,98,100.10526315789474,19,97,114,1
170311510021010,100,97.25,20,50,128,1
170311510021011,97,95.75,20,66,98,1
170311510021012,63,63,1,63,63,1
170311510022000,66,66,1,66,66,1
170311510022001,111,111,2,90,132,1
170311510022002,100,95.07142857142857,14,60,107,1
170311510022003,99,92.625,8,48,100,1
170311510022004,106,104.75,16,98,106,1
170311510022005,93,68.8,5,16,106,0.6
170311510022006,102,102,2,102,102,1
170311510022007,102,95.27777777777777,18,20,122,0.8888888888888888
170311510022008,101,99.1,20,60,121,1
170311510022009,107,108.33333333333333,6,106,112,1
170311510022010,98,91.27272727272727,11,63,117,1
170311510022011,102,88.63636363636364,22,16,102,0.9090909090909091
170311510022012,102,102.0952380952381,21,102,104,1
170311510022013,75,71,6,59,79,1
170311510022014,102,96.52631578947368,19,62,107,1
170311510022015,104.5,85.25,20,17,108,0.95
170311510022016,100,98.3529411764706,17,56,114,1
170311510022017,99,96.26666666666667,15,16,117,0.9333333333333333
170311510023000,99,95.96363636363637,55,60,119,1
170311510023001,100,97.93333333333334,60,44,122,1
170311510023002,97,95.41935483870968,31,65,104,1
170311510023003,97,98.22857142857143,35,54,122,1
170311510023004,98,98.66666666666667,39,90,114,1
170311510023005,98,98.36666666666666,30,96,118,1
170311510024000,42,51,4,16,104,0.5
170311510024001,72,72,1,72,72,1
170311510024002,106,100.45454545454545,11,71,108,1
170311510024003,99,94,13,54,112,1
170311510024004,94,80.75,4,34,101,0.75
170311510024006,97,96.23529411764706,17,57,117,1
170311510024007,105,84.375,16,25,114,0.9375
170311510024008,102,94.86666666666666,15,25,117,0.8666666666666667
170311510024009,45,45,2,24,66,0.5
170311511001000,95,81.6,10,16,110,0.8
170311511001001,96.5,91,14,44,104,1
170311511001002,96,91.78947368421052,19,65,112,1
170311511001003,97,98.8,15,50,117,1
170311511001004,99,92.75,16,36,108,0.9375
170311511001005,98,97.13333333333334,15,72,104,1
170311511001006,98,95.76470588235294,17,61,112,1
170311511001007,96,95.13333333333334,15,63,117,1
170311511001008,96,97.46153846153847,13,90,109,1
170311511001009,96.5,91.61111111111111,18,69,104,1
170311511001010,96,92.6842105263158,19,70,110,1
170311511001011,97,96.76470588235294,17,80,107,1
170311511001012,96,93.26315789473684,19,75,101,1
170311511001013,103,96.26315789473684,19,16,107,0.9473684210526315
170311511001014,95,93.41176470588235,17,60,112,1
170311511001015,97,96.125,16,55,112,1
170311511002000,87.5,83.35,20,14,110,0.95
170311511002002,94,90.6470588235294,17,69,100,1
170311511002004,94,92.5,18,70,98,1
170311511002005,95,93,18,63,98,1
170311511002006,95,94.22222222222223,18,87,102,1
170311511002007,94,94.05,20,90,95,1
170311511002008,95,95,20,95,95,1
170311511002009,93,91.88888888888889,18,60,97,1
170311511002010,94,92.23529411764706,17,72,95,1
170311511002011,96,95.8,20,95,97,1
170311511002012,97,96.8,20,93,97,1
170311511002013,96,94.8,15,91,96,1
170311511002014,74,77.3,10,64,95,1
170311511002015,90,75.8,5,50,93,1
170311511003000,94,90.05882352941177,17,60,97,1
170311511003001,95,91.82352941176471,17,45,95,1
170311511003002,95,94.8,20,91,95,1
170311511003003,95,93.05263157894737,19,66,96,1
170311511003004,95,93.29411764705883,17,71,95,1
170311511003005,94,93.95,20,92,96,1
170311511003006,96,95.57894736842105,19,92,96,1
170311511003007,95,92.8,15,70,96,1
170311511003008,96,94.875,16,92,97,1
170311511003009,95,94.6923076923077,13,90,96,1
170311511003010,94,89.16666666666667,12,51,100,1
170311511003011,95,92.4,15,79,97,1
170311511003012,94,93.88235294117646,17,91,96,1
170311511003013,94,92.28571428571429,14,85,95,1
170311511003014,92,87.8,10,71,95,1
170311511003015,64.5,64.5,2,38,91,1
170311511004000,79,81.45454545454545,11,30,112,0.9090909090909091
170311511004001,95,92.33333333333333,12,59,127,1
170311511004003,94,88.28571428571429,14,67,97,1
170311511004004,94,91.23529411764706,17,70,95,1
170311511004005,94.5,92.85714285714286,14,79,97,1
170311511004006,94,89.07692307692308,13,66,94,1
170311511004007,52.5,60.833333333333336,6,36,94,0.8333333333333334
170311511004008,94.5,92,14,66,95,1
170311511004009,71.5,71.375,16,17,96,0.875
170311511004011,88.5,85.33333333333333,6,72,94,1
170311511004012,95,94.54545454545455,11,93,96,1
170311511004013,50,63,3,48,91,1
170311511004014,94,93.45454545454545,11,90,95,1
170311511004015,95,94.36363636363636,11,92,95,1
170311511004016,71,78.16666666666667,6,69,94,1
170311511004017,95,94.9090909090909,11,94,95,1
170311511004018,59,59,2,58,60,1
170311512001000,61,61,2,27,95,0.5
170311512001001,90,79.3157894736842,19,57,97,1
170311512001002,93,89,18,69,99,1
170311512001003,94,89.82352941176471,17,70,97,1
170311512001004,95,93.26666666666667,15,69,99,1
170311512001005,30,30,1,30,30,0
170311512001006,95,95.6923076923077,13,92,99,1
170311512001007,95,90,18,69,99,1
170311512001008,92,88,18,57,104,1
170311512001009,95,93.66666666666667,15,69,99,1
170311512001010,94,91.2,15,69,97,1
170311512001011,92,86.47058823529412,17,34,102,0.9411764705882353
170311512001012,94,86.6842105263158,19,50,109,1
170311512001014,65,66.4,5,32,97,0.8
170311512001015,78,74.91666666666667,12,52,79,1
170311512001016,93.5,91.1875,16,71,95,1
170311512001017,93,88.26315789473684,19,70,96,1
170311512001018,95,93.84210526315789,19,80,96,1
170311512001019,94,91.13333333333334,15,70,95,1
170311512002001,94,89.38461538461539,13,62,96,1
170311512002002,96,90.21052631578948,19,62,104,1
170311512002003,94,90.55555555555556,18,66,94,1
170311512002004,70,69.92307692307692,13,63,88,1
170311512002005,67,67.5,8,66,69,1
170311512002006,68,67.38461538461539,13,61,69,1
170311512002007,94,93.88888888888889,18,66,104,1
170311512002008,95,95.17647058823529,17,93,96,1
170311512002009,95,94.4,15,93,95,1
170311512002010,95,95,15,95,95,1
170311512002011,95,94.6842105263158,19,91,96,1
170311512002012,95,86.33333333333333,18,36,103,0.9444444444444444
170311512002013,68,68.14285714285714,14,67,69,1
170311512002014,72,81.27027027027027,37,56,103,1
170311512002015,95,93.61111111111111,18,69,107,1
170311512002016,92,92,10,92,92,1
170311512002017,95,85.66666666666667,3,66,96,1
170311512002018,66,66,1,66,66,1
170311512002019,91.5,89,18,64,94,1
170311512002020,71,70.125,8,44,92,1
170311512003000,96,84.66666666666667,18,44,109,1
170311512003001,64,76.66666666666667,9,16,132,0.8888888888888888
170311512003002,92,82.78947368421052,19,51,101,1
170311512003003,96,97,15,79,104,1
170311512003004,95.5,87.75,16,56,98,1
170311512003005,69,77.29411764705883,17,64,96,1
170311512003006,79,81.26315789473684,19,68,92,1
170311512003007,81,81.77777777777777,18,50,106,1
170311512003008,95,90.25,20,70,102,1
170311512003009,90,84.78947368421052,19,70,91,1
170311512003010,74,79.57894736842105,19,65,92,1
170311512003011,79,77.61111111111111,18,48,108,1
170311512003012,96,88.72222222222223,18,65,110,1
170311512003013,93,83.36842105263158,19,66,93,1
170311512003014,93,90.65,20,69,95,1
170311512003015,94,90.3157894736842,19,65,96,1
170311512003016,94,91.2,20,60,95,1
170311512003017,91,87,14,72,135,1
170311512003018,69,69.42857142857143,7,65,74,1
170311512003019,69,67.28571428571429,14,52,72,1
170311512003020,94,91.27777777777777,18,67,104,1
170311601001000,16,16,2,16,16,0
170311601001001,89.5,86,4,53,112,1
170311601001002,107,101.55555555555556,27,15,117,0.9629629629629629
170311601001003,107,102.7,10,57,112,1
170311601001004,68.5,71.75,4,43,107,1
170311601001005,99,99,5,99,99,1
170311601001006,98,92.33333333333333,9,43,99,1
170311601001007,104.5,106.875,8,95,127,1
170311601001008,98,86.63636363636364,11,16,127,0.9090909090909091
170311601001009,97,100.88888888888889,9,96,132,1
170311601001010,97,98.8,10,82,122,1
170311601001011,97,105.45454545454545,11,62,132,1
170311601001012,98,89.66666666666667,9,43,142,1
170311601001013,127,107.22222222222223,9,56,127,1
170311601001014,97,96.82758620689656,29,15,118,0.9310344827586207
170311601001015,106,105.33333333333333,3,95,115,1
170311601001016,106,101.29166666666667,24,16,127,0.9583333333333334
170311601001017,102,107.875,8,95,132,1
170311601001018,124,114.3,10,70,142,1
170311601001019,108,104.83333333333333,18,15,142,0.9444444444444444
170311601001020,111,95.3,20,14,142,0.8
170311601001021,104,97.875,16,43,116,1
170311601001022,114,90.78947368421052,19,14,127,0.8421052631578947
170311601001023,110,106.52173913043478,23,55,127,1
170311601001024,54,54,1,54,54,1
170311601001025,96,93,3,66,117,1
170311601002000,32,32,2,16,48,0.5
170311601002002,97,90.33333333333333,18,16,98,0.9444444444444444
170311601002003,95,100.78947368421052,19,16,150,0.9473684210526315
170311601002004,101,105.36363636363636,11,97,120,1
170311601002012,105,109.3157894736842,19,80,137,1
170311601002014,97,97.56521739130434,23,51,117,1
170311601002015,96,96,23,60,113,1
170311601002016,106,97.44444444444444,27,43,128,1
170311601002017,100,103.55882352941177,34,15,144,0.9705882352941176
170311602001000,93,88.18181818181819,11,16,144,0.8181818181818182
170311602001001,96,78.27777777777777,18,29,117,0.6666666666666666
170311602001002,105.5,102.16666666666667,18,16,137,0.9444444444444444
170311602001003,111.5,103.33333333333333,6,59,128,1
170311602001004,72,84.33333333333333,9,61,112,1
170311602001005,117,102.86666666666666,15,43,142,1
170311602001006,117,117,5,117,117,1
170311602001007,127,105.73333333333333,15,15,142,0.9333333333333333
170311602001008,127,117,14,54,142,1
170311602001009,127,123,12,107,142,1
170311602001010,111,97.75,16,35,127,0.9375
170311602001011,105,92.35714285714286,14,53,117,1
170311602001012,117,104.75,4,63,122,1
170311602002000,107,106.61538461538461,13,102,107,1
170311602002001,100,96.11111111111111,18,57,111,1
170311602002002,102,98.54166666666667,24,16,112,0.9583333333333334
170311602002003,102,103.55,20,88,142,1
170311602002004,106,100,7,64,106,1
170311602002005,93,84.8,5,56,109,1
170311602002006,110.5,106.5,16,43,127,1
170311602002007,120,121,13,95,142,1
170311602002008,114,113.05263157894737,19,91,132,1
170311602003000,108,92.86666666666666,15,12,157,0.7333333333333333
170311602003001,112.5,109.125,16,68,127,1
170311602003002,114,115.6,10,111,128,1
170311602003003,103,96.66666666666667,18,17,122,0.8888888888888888
170311602003004,110,98.55172413793103,29,16,127,0.9310344827586207
170311602003005,110.5,111.38461538461539,52,53,162,1
170311602003006,117.5,120.16666666666667,30,107,137,1
170311602003010,122,119.22727272727273,22,53,162,1
170311602004000,122,118.69565217391305,23,100,132,1
170311602004001,122,120.61538461538461,13,97,125,1
170311602004006,112,85.29333333333334,75,18,122,0.7866666666666666
170311602004007,90,80.6896551724138,29,16,132,0.9655172413793104
170311602004008,95,82.42857142857143,7,15,108,0.8571428571428571
170311602004009,122,122,22,122,122,1
170311602004010,116,112.58064516129032,31,59,135,1
170311602004011,100,101.8125,32,61,122,1
170311602004012,112,102.65517241379311,29,16,142,0.9310344827586207
170311602004013,108,95.03448275862068,29,16,127,0.896551724137931
170311602004014,112.5,109.26923076923077,26,53,127,1
170311602004015,107,107,1,107,107,1
170311602004017,117,109.9375,32,16,134,0.96875
170311602004018,117,108,15,16,127,0.9333333333333333
170311602004019,96,96,1,96,96,1
170311603001000,110.5,109.16666666666667,6,94,122,1
170311603001001,103,103,2,99,107,1
170311603001002,58,73.3529411764706,17,43,122,1
170311603001003,112,112,1,112,112,1
170311603001005,54,63.8,10,16,112,0.7
170311603001006,46.5,54.833333333333336,6,43,98,1
170311603001007,53,59.285714285714285,7,16,97,0.8571428571428571
170311603001008,104,110.85714285714286,7,97,137,1
170311603001009,125,117.47826086956522,23,48,157,1
170311603001010,92,101.1,10,83,142,1
170311603001011,58,64,6,16,112,0.8333333333333334
170311603002000,97,85.625,8,26,117,0.875
170311603002001,103,100.33333333333333,6,58,127,1
170311603002002,94,94,1,94,94,1
170311603002003,100,88.6,5,16,127,0.8
170311603002004,106,106,1,106,106,1
170311603002005,122,117.36842105263158,19,54,149,1
170311603002008,122,115.42857142857143,7,94,132,1
170311603003000,95,90.41176470588235,17,48,132,1
170311603003001,117,109.92307692307692,13,48,127,1
170311603003002,119.5,117.7,10,97,137,1
170311603003004,112,111.33333333333333,12,98,137,1
170311603003005,110,100.58333333333333,12,14,127,0.9166666666666666
170311603003006,106.5,93.375,8,43,132,1
170311603003007,91,89.81818181818181,11,48,142,1
170311603003008,75.5,83.5,6,35,132,0.8333333333333334
170311604001000,48,57.666666666666664,3,16,109,0.6666666666666666
170311604001001,101,95.66666666666667,6,65,106,1
170311604001002,103,105,7,103,117,1
170311604001003,107,100.16666666666667,6,56,117,1
170311604001004,113.5,112.85714285714286,14,106,120,1
170311604001005,117.5,117.07142857142857,14,106,123,1
170311604001006,124,120.86666666666666,15,85,124,1
170311604001007,108,97.05882352941177,17,16,127,0.9411764705882353
170311604001008,122,100.86666666666666,15,16,124,0.9333333333333333
170311604001009,115,100.6923076923077,13,53,124,1
170311604001010,117.5,111.75,12,57,122,1
170311604001011,118.5,104.28571428571429,14,54,122,1
170311604001012,117,106.0625,16,18,124,0.9375
170311604001013,118,112.76923076923077,13,93,121,1
170311604001014,115.5,104.11111111111111,18,16,122,0.8888888888888888
170311604001015,119,109.1875,16,53,122,1
170311604001016,116,103.11111111111111,18,14,124,0.9444444444444444
170311604001017,114,113.75,20,95,122,1
170311604001018,115,114,18,93,122,1
170311604001019,113,111.47368421052632,19,98,117,1
170311604001020,114,109.36842105263158,19,16,122,0.9473684210526315
170311604001021,112,109.72222222222223,18,98,115,1
170311604001022,114.5,111.33333333333333,18,65,126,1
170311604001023,114,110.76470588235294,17,59,132,1
170311604001024,113,109.14285714285714,14,59,122,1
170311604001025,115,107,16,53,124,1
170311604001026,117,117.16666666666667,6,117,118,1
170311604001027,107,106.6,5,97,112,1
170311604001028,108,102.44444444444444,9,48,118,1
170311604001029,111,107.5,8,95,115,1
170311604001030,107,99.33333333333333,9,60,122,1
170311604002000,94,83.7,10,33,119,0.9
170311604002001,97.5,99.25,4,93,109,1
170311604002002,117,114.8,15,96,127,1
170311604002003,117,114.75,16,102,119,1
170311604002004,107,104.53846153846153,13,55,116,1
170311604002005,107.5,87.57142857142857,14,15,117,0.7857142857142857
170311604002006,107.5,97,8,16,112,0.875
170311604002007,112,97.88888888888889,9,15,119,0.8888888888888888
170311604002008,117,116.81818181818181,11,101,132,1
170311604002009,118.5,116.25,12,95,127,1
